"","file","branch","model","predictors","accuracy","TP","FN","FP","TN","accuracy_cMatrix"
"496",1,7,"Logistic Regression","ip",0.722306525037936,652,269,280,776,0.722306525037936
"497",1,7,"LDA","ip",0.727870510875063,666,255,283,773,0.727870510875063
"498",1,7,"QDA","ip",0.745574102175013,716,205,298,758,0.745574102175013
"499",1,7,"SVM","ip",0.727870510875063,666,255,283,773,0.727870510875063
"500",1,7,"NaiveBayes","ip",0.745574102175013,716,205,298,758,0.745574102175013
"501",1,7,"Logistic Regression","ip+device",0.732928679817906,648,273,255,801,0.732928679817906
"502",1,7,"LDA","ip+device",0.733940313606474,655,266,260,796,0.733940313606474
"503",1,7,"QDA","ip+device",0.585230146686899,102,819,1,1055,0.585230146686899
"504",1,7,"SVM","ip+device",0.733940313606474,655,266,260,796,0.733940313606474
"505",1,7,"NaiveBayes","ip+device",0.533636823469904,0,921,1,1055,0.533636823469904
"506",1,7,"Logistic Regression","device+channel+channel_ip",0.752149721800708,664,257,233,823,0.752149721800708
"507",1,7,"LDA","device+channel+channel_ip",0.75113808801214,664,257,235,821,0.75113808801214
"508",1,7,"QDA","device+channel+channel_ip",0.585735963581184,105,816,3,1053,0.585735963581184
"509",1,7,"SVM","device+channel+channel_ip",0.75113808801214,664,257,235,821,0.75113808801214
"510",1,7,"NaiveBayes","device+channel+channel_ip",0.533636823469904,0,921,1,1055,0.533636823469904
"511",1,7,"Logistic Regression","device+channel+channel_ip+channel_ip_app",0.742033383915023,664,257,253,803,0.742033383915023
"512",1,7,"LDA","device+channel+channel_ip+channel_ip_app",0.74405665149216,666,255,251,805,0.74405665149216
"513",1,7,"QDA","device+channel+channel_ip+channel_ip_app",0.584724329792615,105,816,5,1051,0.584724329792615
"514",1,7,"SVM","device+channel+channel_ip+channel_ip_app",0.74405665149216,666,255,251,805,0.74405665149216
"515",1,7,"NaiveBayes","device+channel+channel_ip+channel_ip_app",0.536165907941325,12,909,8,1048,0.536165907941325
"516",1,7,"Logistic Regression","device+os+channel+channel_ip+channel_ip_app",0.742033383915023,678,243,267,789,0.742033383915023
"517",1,7,"LDA","device+os+channel+channel_ip+channel_ip_app",0.746585735963581,680,241,260,796,0.746585735963581
"518",1,7,"QDA","device+os+channel+channel_ip+channel_ip_app",0.645928174001012,264,657,43,1013,0.645928174001012
"519",1,7,"SVM","device+os+channel+channel_ip+channel_ip_app",0.746585735963581,680,241,260,796,0.746585735963581
"520",1,7,"NaiveBayes","device+os+channel+channel_ip+channel_ip_app",0.582195245321194,102,819,7,1049,0.582195245321194
"521",1,7,"Logistic Regression","device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023,677,244,266,790,0.742033383915023
"522",1,7,"LDA","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739,672,249,262,794,0.741527567020739
"523",1,7,"QDA","device+os+channel+hour+channel_ip+channel_ip_app",0.65402124430956,276,645,39,1017,0.65402124430956
"524",1,7,"SVM","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739,672,249,262,794,0.741527567020739
"525",1,7,"NaiveBayes","device+os+channel+hour+channel_ip+channel_ip_app",0.584218512898331,107,814,8,1048,0.584218512898331
"526",1,7,"Logistic Regression","app+device+os+channel+hour+channel_ip+channel_ip_app",0.743550834597876,672,249,258,798,0.743550834597876
"527",1,7,"LDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742539200809307,671,250,259,797,0.742539200809307
"528",1,7,"QDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.644916540212443,264,657,45,1011,0.644916540212443
"529",1,7,"SVM","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023,670,251,259,797,0.742033383915023
"530",1,7,"NaiveBayes","app+device+os+channel+hour+channel_ip+channel_ip_app",0.585230146686899,110,811,9,1047,0.585230146686899
"531",1,7,"Logistic Regression","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,676,245,261,795,0.74405665149216
"532",1,7,"LDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,674,247,259,797,0.74405665149216
"533",1,7,"QDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.655538694992413,267,654,27,1029,0.655538694992413
"534",1,7,"SVM","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,674,247,259,797,0.74405665149216
"535",1,7,"NaiveBayes","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.585230146686899,119,802,18,1038,0.585230146686899
