"","file","branch","model","predictors","accuracy","TP","FN","FP","TN","accuracy_cMatrix"
"248",0,7,"Logistic Regression","device+os+channel+channel_ip+channel_ip_app",0.752302968270215,261,639,831,223,0.752302968270215
"249",0,7,"LDA","device+os+channel+channel_ip+channel_ip_app",0.752302968270215,260,640,830,224,0.752302968270215
"250",0,7,"QDA","device+os+channel+channel_ip+channel_ip_app",0.654042988741044,642,258,1020,34,0.654042988741044
"251",0,7,"SVM","device+os+channel+channel_ip+channel_ip_app",0.752302968270215,260,640,830,224,0.752302968270215
"252",0,7,"NaiveBayes","device+os+channel+channel_ip+channel_ip_app",0.460593654042989,0,900,0,1054,0.460593654042989
"253",0,7,"Logistic Regression","device+os+channel+hour+channel_ip+channel_ip_app",0.747185261003071,267,633,827,227,0.747185261003071
"254",0,7,"LDA","device+os+channel+hour+channel_ip+channel_ip_app",0.748720573183214,264,636,827,227,0.748720573183214
"255",0,7,"QDA","device+os+channel+hour+channel_ip+channel_ip_app",0.652507676560901,636,264,1011,43,0.652507676560901
"256",0,7,"SVM","device+os+channel+hour+channel_ip+channel_ip_app",0.748720573183214,264,636,827,227,0.748720573183214
"257",0,7,"NaiveBayes","device+os+channel+hour+channel_ip+channel_ip_app",0.460593654042989,0,900,0,1054,0.460593654042989
"258",0,7,"Logistic Regression","app+device+os+channel+hour+channel_ip+channel_ip_app",0.751791197543501,265,635,834,220,0.751791197543501
"259",0,7,"LDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.751279426816786,261,639,829,225,0.751279426816786
"260",0,7,"QDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.636131013306039,666,234,1009,45,0.636131013306039
"261",0,7,"SVM","app+device+os+channel+hour+channel_ip+channel_ip_app",0.750767656090072,262,638,829,225,0.750767656090072
"262",0,7,"NaiveBayes","app+device+os+channel+hour+channel_ip+channel_ip_app",0.460593654042989,0,900,0,1054,0.460593654042989
"263",0,7,"Logistic Regression","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.752814738996929,264,636,835,219,0.752814738996929
"264",0,7,"LDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.750255885363357,260,640,826,228,0.750255885363357
"265",0,7,"QDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.654554759467758,645,255,1024,30,0.654554759467758
"266",0,7,"SVM","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.749744114636643,261,639,826,228,0.749744114636643
"267",0,7,"NaiveBayes","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.460593654042989,0,900,0,1054,0.460593654042989
"268",1,1,"Logistic Regression","channel_ip",0.828580190125728,19,2692,10,540,0.828580190125728
"269",1,1,"LDA","channel_ip",0.832566697332107,41,2670,45,505,0.832566697332107
"270",1,1,"QDA","channel_ip",0.835326586936523,78,2633,91,459,0.835326586936523
"271",1,1,"SVM","channel_ip",0.831340079730144,0,2711,0,550,0.831340079730144
"272",1,1,"NaiveBayes","channel_ip",0.831340079730144,0,2711,0,550,0.831340079730144
"273",1,1,"Logistic Regression","channel_ip+channel_ip_app",0.850965961361546,31,2680,95,455,0.850965961361546
"274",1,1,"LDA","channel_ip+channel_ip_app",0.84851272615762,50,2661,106,444,0.84851272615762
"275",1,1,"QDA","channel_ip+channel_ip_app",0.840233057344373,94,2617,123,427,0.840233057344373
"276",1,1,"SVM","channel_ip+channel_ip_app",0.849739343759583,31,2680,91,459,0.849739343759583
"277",1,1,"NaiveBayes","channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"278",1,1,"Logistic Regression","device+channel_ip+channel_ip_app",0.849126034958602,35,2676,93,457,0.849126034958602
"279",1,1,"LDA","device+channel_ip+channel_ip_app",0.848819380558111,51,2660,108,442,0.848819380558111
"280",1,1,"QDA","device+channel_ip+channel_ip_app",0.785955228457528,380,2331,232,318,0.785955228457528
"281",1,1,"SVM","device+channel_ip+channel_ip_app",0.849739343759583,30,2681,90,460,0.849739343759583
"282",1,1,"NaiveBayes","device+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"283",1,1,"Logistic Regression","device+channel+channel_ip+channel_ip_app",0.850045998160074,34,2677,95,455,0.850045998160074
"284",1,1,"LDA","device+channel+channel_ip+channel_ip_app",0.849126034958602,50,2661,108,442,0.849126034958602
"285",1,1,"QDA","device+channel+channel_ip+channel_ip_app",0.754676479607482,509,2202,259,291,0.754676479607482
"286",1,1,"SVM","device+channel+channel_ip+channel_ip_app",0.850352652560564,30,2681,92,458,0.850352652560564
"287",1,1,"NaiveBayes","device+channel+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"288",1,1,"Logistic Regression","ip+device+channel+channel_ip+channel_ip_app",0.850659306961055,34,2677,97,453,0.850659306961055
"289",1,1,"LDA","ip+device+channel+channel_ip+channel_ip_app",0.850965961361546,48,2663,112,438,0.850965961361546
"290",1,1,"QDA","ip+device+channel+channel_ip+channel_ip_app",0.680159460288255,820,1891,327,223,0.680159460288255
"291",1,1,"SVM","ip+device+channel+channel_ip+channel_ip_app",0.849739343759583,30,2681,90,460,0.849739343759583
"292",1,1,"NaiveBayes","ip+device+channel+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"293",1,1,"Logistic Regression","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850352652560564,37,2674,99,451,0.850352652560564
"294",1,1,"LDA","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850965961361546,50,2661,114,436,0.850965961361546
"295",1,1,"QDA","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.733210671573137,612,2099,292,258,0.733210671573137
"296",1,1,"SVM","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850045998160074,30,2681,91,459,0.850045998160074
"297",1,1,"NaiveBayes","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"298",1,1,"Logistic Regression","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850352652560564,37,2674,99,451,0.850352652560564
"299",1,1,"LDA","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850659306961055,51,2660,114,436,0.850659306961055
"300",1,1,"QDA","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.773382398037412,429,2282,240,310,0.773382398037412
"301",1,1,"SVM","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850659306961055,30,2681,93,457,0.850659306961055
"302",1,1,"NaiveBayes","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"303",1,1,"Logistic Regression","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850045998160074,39,2672,100,450,0.850045998160074
"304",1,1,"LDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850659306961055,51,2660,114,436,0.850659306961055
"305",1,1,"QDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.416436675866299,1868,843,515,35,0.416436675866299
"306",1,1,"SVM","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850045998160074,30,2681,91,459,0.850045998160074
"307",1,1,"NaiveBayes","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.831340079730144,0,2711,0,550,0.831340079730144
"308",1,2,"Logistic Regression","channel_ip",0.988411588411588,58,0,4947,0,0.988411588411588
"309",1,2,"LDA","channel_ip",0.988411588411588,58,0,4947,0,0.988411588411588
"310",1,2,"QDA","channel_ip",0.988411588411588,58,0,4947,0,0.988411588411588
"311",1,2,"SVM","channel_ip",0.988411588411588,58,0,4947,0,0.988411588411588
"312",1,2,"NaiveBayes","channel_ip",0.0115884115884116,0,58,0,4947,0.0115884115884116
"313",1,2,"Logistic Regression","app+ip_app",0.988811188811189,56,2,4947,0,0.988811188811189
"314",1,2,"LDA","app+ip_app",0.975624375624376,39,19,4864,83,0.975624375624376
"315",1,2,"QDA","app+ip_app",0.977022977022977,40,18,4872,75,0.977022977022977
"316",1,2,"SVM","app+ip_app",0.988411588411588,58,0,4947,0,0.988411588411588
"317",1,2,"NaiveBayes","app+ip_app",0.0115884115884116,0,58,0,4947,0.0115884115884116
"318",1,2,"Logistic Regression","app+device+ip_app",0.989210789210789,54,4,4947,0,0.989210789210789
"319",1,2,"LDA","app+device+ip_app",0.980819180819181,39,19,4890,57,0.980819180819181
"320",1,2,"QDA","app+device+ip_app",0.990809190809191,46,12,4947,0,0.990809190809191
"321",1,2,"SVM","app+device+ip_app",0.988811188811189,56,2,4947,0,0.988811188811189
"322",1,2,"NaiveBayes","app+device+ip_app",0.0115884115884116,0,58,0,4947,0.0115884115884116
"323",1,2,"Logistic Regression","device+ip_app+channel_app+channel_ip",0.989010989010989,55,3,4947,0,0.989010989010989
"324",1,2,"LDA","device+ip_app+channel_app+channel_ip",0.976423576423576,38,20,4867,80,0.976423576423576
"325",1,2,"QDA","device+ip_app+channel_app+channel_ip",0.984615384615385,40,18,4910,37,0.984615384615385
"326",1,2,"SVM","device+ip_app+channel_app+channel_ip",0.988811188811189,56,2,4947,0,0.988811188811189
"327",1,2,"NaiveBayes","device+ip_app+channel_app+channel_ip",0.0115884115884116,0,58,0,4947,0.0115884115884116
"328",1,2,"Logistic Regression","device+os+ip_app+channel_app+channel_ip",0.989010989010989,55,3,4947,0,0.989010989010989
"329",1,2,"LDA","device+os+ip_app+channel_app+channel_ip",0.975624375624376,37,21,4862,85,0.975624375624376
"330",1,2,"QDA","device+os+ip_app+channel_app+channel_ip",0.983816183816184,41,17,4907,40,0.983816183816184
"331",1,2,"SVM","device+os+ip_app+channel_app+channel_ip",0.988811188811189,56,2,4947,0,0.988811188811189
"332",1,2,"NaiveBayes","device+os+ip_app+channel_app+channel_ip",0.0115884115884116,0,58,0,4947,0.0115884115884116
"333",1,2,"Logistic Regression","device+os+hour+ip_app+channel_app+channel_ip",0.989010989010989,55,3,4947,0,0.989010989010989
"334",1,2,"LDA","device+os+hour+ip_app+channel_app+channel_ip",0.975424575424575,37,21,4861,86,0.975424575424575
"335",1,2,"QDA","device+os+hour+ip_app+channel_app+channel_ip",0.983816183816184,39,19,4905,42,0.983816183816184
"336",1,2,"SVM","device+os+hour+ip_app+channel_app+channel_ip",0.988811188811189,56,2,4947,0,0.988811188811189
"337",1,2,"NaiveBayes","device+os+hour+ip_app+channel_app+channel_ip",0.0115884115884116,0,58,0,4947,0.0115884115884116
"338",1,2,"Logistic Regression","ip+app+device+os+channel+hour+channel_ip_app",0.989010989010989,55,3,4947,0,0.989010989010989
"339",1,2,"LDA","ip+app+device+os+channel+hour+channel_ip_app",0.975424575424575,37,21,4861,86,0.975424575424575
"340",1,2,"SVM","ip+app+device+os+channel+hour+channel_ip_app",0.988811188811189,56,2,4947,0,0.988811188811189
"341",1,2,"NaiveBayes","ip+app+device+os+channel+hour+channel_ip_app",0.0115884115884116,0,58,0,4947,0.0115884115884116
"342",1,2,"Logistic Regression","ip+app+device+os+channel+hour+ip_app+channel_ip",0.989010989010989,55,3,4947,0,0.989010989010989
"343",1,2,"LDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.975424575424575,37,21,4861,86,0.975424575424575
"344",1,2,"SVM","ip+app+device+os+channel+hour+ip_app+channel_ip",0.988811188811189,56,2,4947,0,0.988811188811189
"345",1,2,"NaiveBayes","ip+app+device+os+channel+hour+ip_app+channel_ip",0.0115884115884116,0,58,0,4947,0.0115884115884116
"346",1,3,"Logistic Regression","ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"347",1,3,"LDA","ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"348",1,3,"QDA","ip",0.843680474626549,653,31406,448,5249,0.843680474626549
"349",1,3,"SVM","ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"350",1,3,"NaiveBayes","ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"351",1,3,"Logistic Regression","ip+app",0.849110075219833,0,32059,0,5697,0.849110075219833
"352",1,3,"LDA","ip+app",0.849110075219833,0,32059,0,5697,0.849110075219833
"353",1,3,"QDA","ip+app",0.843918847335523,626,31433,430,5267,0.843918847335523
"354",1,3,"SVM","ip+app",0.849110075219833,0,32059,0,5697,0.849110075219833
"355",1,3,"NaiveBayes","ip+app",0.849110075219833,0,32059,0,5697,0.849110075219833
"356",1,3,"Logistic Regression","ip+app+os",0.849110075219833,0,32059,0,5697,0.849110075219833
"357",1,3,"LDA","ip+app+os",0.849110075219833,0,32059,0,5697,0.849110075219833
"358",1,3,"QDA","ip+app+os",0.834383938976586,1232,30827,676,5021,0.834383938976586
"359",1,3,"SVM","ip+app+os",0.849110075219833,0,32059,0,5697,0.849110075219833
"360",1,3,"NaiveBayes","ip+app+os",0.849110075219833,0,32059,0,5697,0.849110075219833
"361",1,3,"Logistic Regression","ip+app+os+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"362",1,3,"LDA","ip+app+os+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"363",1,3,"QDA","ip+app+os+ip_app",0.79725076808984,3144,28915,1186,4511,0.79725076808984
"364",1,3,"SVM","ip+app+os+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"365",1,3,"NaiveBayes","ip+app+os+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"366",1,3,"Logistic Regression","ip+app+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"367",1,3,"LDA","ip+app+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"368",1,3,"QDA","ip+app+os+hour+ip_app",0.797727513507787,3120,28939,1180,4517,0.797727513507787
"369",1,3,"SVM","ip+app+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"370",1,3,"NaiveBayes","ip+app+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"371",1,3,"Logistic Regression","ip+app+device+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"372",1,3,"LDA","ip+app+device+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"373",1,3,"QDA","ip+app+device+os+hour+ip_app",0.202908147049476,30034,2025,5636,61,0.202908147049476
"374",1,3,"SVM","ip+app+device+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"375",1,3,"NaiveBayes","ip+app+device+os+hour+ip_app",0.849110075219833,0,32059,0,5697,0.849110075219833
"376",1,3,"Logistic Regression","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"377",1,3,"LDA","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"378",1,3,"QDA","ip+app+os+channel+hour+ip_app+channel_ip",0.787503972878483,3701,28358,1375,4322,0.787503972878483
"379",1,3,"SVM","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"380",1,3,"NaiveBayes","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"381",1,3,"Logistic Regression","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"382",1,3,"LDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"383",1,3,"QDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.205106473143341,29951,2108,5636,61,0.205106473143341
"384",1,3,"SVM","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"385",1,3,"NaiveBayes","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833,0,32059,0,5697,0.849110075219833
"386",1,4,"Logistic Regression","ip_app",0.987052621844077,140,0,10673,0,0.987052621844077
"387",1,4,"LDA","ip_app",0.987052621844077,140,0,10673,0,0.987052621844077
"388",1,4,"QDA","ip_app",0.987052621844077,140,0,10673,0,0.987052621844077
"389",1,4,"SVM","ip_app",0.987052621844077,140,0,10673,0,0.987052621844077
"390",1,4,"NaiveBayes","ip_app",0.0129473781559234,0,140,0,10673,0.0129473781559234
"391",1,4,"Logistic Regression","channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"392",1,4,"LDA","channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"393",1,4,"QDA","channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"394",1,4,"SVM","channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"395",1,4,"NaiveBayes","channel_app+channel_ip",0.0129473781559234,0,140,0,10673,0.0129473781559234
"396",1,4,"Logistic Regression","device+channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"397",1,4,"LDA","device+channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"398",1,4,"QDA","device+channel_app+channel_ip",0.97798945713493,139,1,10574,99,0.97798945713493
"399",1,4,"SVM","device+channel_app+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"400",1,4,"NaiveBayes","device+channel_app+channel_ip",0.0129473781559234,0,140,0,10673,0.0129473781559234
"401",1,4,"Logistic Regression","device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"402",1,4,"LDA","device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"403",1,4,"QDA","device+channel+hour+channel_ip",0.978081938407472,139,1,10575,98,0.978081938407472
"404",1,4,"SVM","device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"405",1,4,"NaiveBayes","device+channel+hour+channel_ip",0.0129473781559234,0,140,0,10673,0.0129473781559234
"406",1,4,"Logistic Regression","ip+device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"407",1,4,"LDA","ip+device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"408",1,4,"QDA","ip+device+channel+hour+channel_ip",0.977342088227134,139,1,10567,106,0.977342088227134
"409",1,4,"SVM","ip+device+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"410",1,4,"NaiveBayes","ip+device+channel+hour+channel_ip",0.0129473781559234,0,140,0,10673,0.0129473781559234
"411",1,4,"Logistic Regression","ip+device+os+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"412",1,4,"LDA","ip+device+os+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"413",1,4,"QDA","ip+device+os+channel+hour+channel_ip",0.976972163136965,139,1,10563,110,0.976972163136965
"414",1,4,"SVM","ip+device+os+channel+hour+channel_ip",0.987052621844077,140,0,10673,0,0.987052621844077
"415",1,4,"NaiveBayes","ip+device+os+channel+hour+channel_ip",0.0129473781559234,0,140,0,10673,0.0129473781559234
"416",1,5,"Logistic Regression","channel",0.818872017353579,221,3566,209,614,0.818872017353579
"417",1,5,"LDA","channel",0.818655097613883,224,3563,211,612,0.818655097613883
"418",1,5,"QDA","channel",0.818655097613883,224,3563,211,612,0.818655097613883
"419",1,5,"SVM","channel",0.818872017353579,221,3566,209,614,0.818872017353579
"420",1,5,"NaiveBayes","channel",0.821475054229935,0,3787,0,823,0.821475054229935
"421",1,5,"Logistic Regression","channel+channel_ip_app",0.835357917570499,147,3640,211,612,0.835357917570499
"422",1,5,"LDA","channel+channel_ip_app",0.841431670281996,197,3590,289,534,0.841431670281996
"423",1,5,"QDA","channel+channel_ip_app",0.835574837310195,280,3507,345,478,0.835574837310195
"424",1,5,"SVM","channel+channel_ip_app",0.829501084598699,130,3657,167,656,0.829501084598699
"425",1,5,"NaiveBayes","channel+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"426",1,5,"Logistic Regression","channel+channel_ip+channel_ip_app",0.834273318872017,160,3627,219,604,0.834273318872017
"427",1,5,"LDA","channel+channel_ip+channel_ip_app",0.839045553145336,221,3566,302,521,0.839045553145336
"428",1,5,"QDA","channel+channel_ip+channel_ip_app",0.830151843817787,340,3447,380,443,0.830151843817787
"429",1,5,"SVM","channel+channel_ip+channel_ip_app",0.83058568329718,125,3662,167,656,0.83058568329718
"430",1,5,"NaiveBayes","channel+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"431",1,5,"Logistic Regression","channel+channel_app+channel_ip+channel_ip_app",0.848373101952278,178,3609,302,521,0.848373101952278
"432",1,5,"LDA","channel+channel_app+channel_ip+channel_ip_app",0.844902386117137,220,3567,328,495,0.844902386117137
"433",1,5,"QDA","channel+channel_app+channel_ip+channel_ip_app",0.837093275488069,297,3490,369,454,0.837093275488069
"434",1,5,"SVM","channel+channel_app+channel_ip+channel_ip_app",0.848156182212581,160,3627,283,540,0.848156182212581
"435",1,5,"NaiveBayes","channel+channel_app+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"436",1,5,"Logistic Regression","app+channel+channel_app+channel_ip+channel_ip_app",0.849674620390455,176,3611,306,517,0.849674620390455
"437",1,5,"LDA","app+channel+channel_app+channel_ip+channel_ip_app",0.843383947939263,218,3569,319,504,0.843383947939262
"438",1,5,"QDA","app+channel+channel_app+channel_ip+channel_ip_app",0.838611713665944,290,3497,369,454,0.838611713665944
"439",1,5,"SVM","app+channel+channel_app+channel_ip+channel_ip_app",0.84880694143167,169,3618,295,528,0.84880694143167
"440",1,5,"NaiveBayes","app+channel+channel_app+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"441",1,5,"Logistic Regression","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850108459869848,176,3611,308,515,0.850108459869848
"442",1,5,"LDA","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.846637744034707,208,3579,324,499,0.846637744034707
"443",1,5,"QDA","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.842516268980477,275,3512,372,451,0.842516268980477
"444",1,5,"SVM","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.85119305856833,169,3618,306,517,0.85119305856833
"445",1,5,"NaiveBayes","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"446",1,5,"Logistic Regression","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850759219088937,175,3612,310,513,0.850759219088937
"447",1,5,"LDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.846637744034707,208,3579,324,499,0.846637744034707
"448",1,5,"QDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.844251626898048,257,3530,362,461,0.844251626898048
"449",1,5,"SVM","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850542299349241,167,3620,301,522,0.850542299349241
"450",1,5,"NaiveBayes","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"451",1,5,"Logistic Regression","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.850759219088937,174,3613,309,514,0.850759219088937
"452",1,5,"LDA","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.846854663774403,208,3579,325,498,0.846854663774403
"453",1,5,"QDA","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.844902386117137,256,3531,364,459,0.844902386117137
"454",1,5,"SVM","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.85119305856833,167,3620,304,519,0.85119305856833
"455",1,5,"NaiveBayes","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935,0,3787,0,823,0.821475054229935
"456",1,6,"Logistic Regression","ip",0.979917983355446,333,0,16249,0,0.979917983355446
"457",1,6,"LDA","ip",0.979917983355446,333,0,16249,0,0.979917983355446
"458",1,6,"QDA","ip",0.979917983355446,333,0,16249,0,0.979917983355446
"459",1,6,"SVM","ip",0.979917983355446,333,0,16249,0,0.979917983355446
"460",1,6,"NaiveBayes","ip",0.0200820166445543,0,333,0,16249,0.0200820166445543
"461",1,6,"Logistic Regression","app+ip_app",0.979737064286576,329,4,16242,7,0.979737064286576
"462",1,6,"LDA","app+ip_app",0.975274393921119,312,21,16151,98,0.975274393921119
"463",1,6,"QDA","app+ip_app",0.967736099384875,292,41,16006,243,0.967736099384875
"464",1,6,"SVM","app+ip_app",0.979917983355446,333,0,16249,0,0.979917983355446
"465",1,6,"NaiveBayes","app+ip_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"466",1,6,"Logistic Regression","app+channel+ip_app",0.979737064286576,329,4,16242,7,0.979737064286576
"467",1,6,"LDA","app+channel+ip_app",0.975214087564829,309,24,16147,102,0.975214087564829
"468",1,6,"QDA","app+channel+ip_app",0.967796405741165,291,42,16006,243,0.967796405741165
"469",1,6,"SVM","app+channel+ip_app",0.979917983355446,333,0,16249,0,0.979917983355446
"470",1,6,"NaiveBayes","app+channel+ip_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"471",1,6,"Logistic Regression","app+channel+ip_app+channel_app",0.979857676999156,328,5,16243,6,0.979857676999156
"472",1,6,"LDA","app+channel+ip_app+channel_app",0.974972862139669,310,23,16144,105,0.974972862139669
"473",1,6,"QDA","app+channel+ip_app+channel_app",0.962368833675069,279,54,15904,345,0.962368833675069
"474",1,6,"SVM","app+channel+ip_app+channel_app",0.979978289711736,332,1,16249,0,0.979978289711736
"475",1,6,"NaiveBayes","app+channel+ip_app+channel_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"476",1,6,"Logistic Regression","app+device+channel+ip_app+channel_app",0.979857676999156,328,5,16243,6,0.979857676999156
"477",1,6,"LDA","app+device+channel+ip_app+channel_app",0.97443010493306,307,26,16132,117,0.97443010493306
"478",1,6,"QDA","app+device+channel+ip_app+channel_app",0.959293209504282,280,53,15854,395,0.959293209504282
"479",1,6,"SVM","app+device+channel+ip_app+channel_app",0.979978289711736,332,1,16249,0,0.979978289711736
"480",1,6,"NaiveBayes","app+device+channel+ip_app+channel_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"481",1,6,"Logistic Regression","app+device+channel+ip_app+channel_app+channel_ip_app",0.979857676999156,328,5,16243,6,0.979857676999156
"482",1,6,"LDA","app+device+channel+ip_app+channel_app+channel_ip_app",0.975153781208539,303,30,16140,109,0.975153781208539
"483",1,6,"QDA","app+device+channel+ip_app+channel_app+channel_ip_app",0.959293209504282,274,59,15848,401,0.959293209504282
"484",1,6,"SVM","app+device+channel+ip_app+channel_app+channel_ip_app",0.980038596068026,331,2,16249,0,0.980038596068026
"485",1,6,"NaiveBayes","app+device+channel+ip_app+channel_app+channel_ip_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"486",1,6,"Logistic Regression","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446,328,5,16244,5,0.979917983355446
"487",1,6,"LDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.975153781208539,302,31,16139,110,0.975153781208539
"488",1,6,"QDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.958026776022193,265,68,15818,431,0.958026776022193
"489",1,6,"SVM","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446,331,2,16247,2,0.979917983355446
"490",1,6,"NaiveBayes","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"491",1,6,"Logistic Regression","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446,328,5,16244,5,0.979917983355446
"492",1,6,"LDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.97455071764564,299,34,16126,123,0.97455071764564
